index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
57,south-carolina,reed-arena,VEN-000171,Reed Arena,,College Station,TX,arena,,,unknown,1,2026-01-24,2026-01-24,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.","Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase: geography normalized to current-main physical venue registry, College Station, TX. Integration rebase resolved final global venue ID VEN-000171."
58,south-carolina,reynolds-coliseum,VEN-000174,Reynolds Coliseum,,Raleigh,NC,arena,,,unknown,22,1951-03-03,1978-03-10,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000174.
59,south-carolina,roanoke-civic-center,VEN-000359,Roanoke Civic Center,,Roanoke,VA,arena,,,unknown,3,1978-12-20,1991-03-07,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000359.
60,south-carolina,robbins-center,VEN-000324,Robbins Center,Robins Center,Richmond,VA,arena,,,unknown,1,1989-12-01,1989-12-01,,,,,,Maryland official 1989-90 schedule and contemporary Central Fidelity Classic reporting.,Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000324.
61,south-carolina,rock-hill-sports-and-event-center,VEN-000360,Rock Hill Sports and Event Center,,Rock Hill,SC,arena,,,unknown,1,2021-12-12,2021-12-12,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000360.
62,south-carolina,rupp-arena,VEN-000181,Rupp Arena,,Lexington,KY,arena,,,unknown,1,1993-03-11,1993-03-11,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000181.
63,south-carolina,san-diego-sports-arena,VEN-000182,San Diego Sports Arena,,San Diego,CA,arena,,,unknown,1,1991-12-20,1991-12-20,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000182.
64,south-carolina,sjb-pavilion,VEN-000187,Sandy and John Black Pavilion at Ole Miss,,Oxford,MS,arena,,,unknown,1,2026-03-07,2026-03-07,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase: research key 'sandy-and-john-black-pavilion-at-ole-miss' rebound to current-main physical key 'sjb-pavilion'. Integration rebase resolved final global venue ID VEN-000187.
65,south-carolina,smoothie-king-center,VEN-000188,Smoothie King Center,New Orleans Arena,New Orleans,LA,arena,,,unknown,1,2012-03-08,2012-03-08,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000188.
66,south-carolina,spectrum-center,VEN-000190,Spectrum Center,,Charlotte,NC,arena,,,unknown,1,2023-11-10,2023-11-10,,,,,,Spectrum Center official 2023 Hall of Fame Series event listing.,Research-lane identity to be rebound to current global venue registry. Integration rebase resolved final global venue ID VEN-000190.
67,south-carolina,springfield-civic-center,VEN-000326,Springfield Civic Center,,Springfield,MA,arena,,,unknown,1,1992-12-28,1992-12-28,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000326.
68,south-carolina,stan-sheriff-center,VEN-000194,Stan Sheriff Center,,Honolulu,HI,arena,,,unknown,3,2013-12-22,2013-12-25,,,,,,Official Boise State 2013 Diamond Head Classic announcement.,Research-lane identity to be rebound to current global venue registry. Integration rebase resolved final global venue ID VEN-000194.
69,south-carolina,state-farm-stadium,VEN-000197,State Farm Stadium,University of Phoenix Stadium,Glendale,AZ,arena,,,unknown,1,2017-04-01,2017-04-01,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000197.
70,south-carolina,stegeman-coliseum,VEN-000198,Stegeman Coliseum,,Athens,GA,arena,,,unknown,1,2026-02-28,2026-02-28,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000198.
71,south-carolina,oconnell-center,VEN-000154,Stephen C. O'Connell Center,O'Connell Center,Gainesville,FL,arena,,,unknown,1,2026-02-17,2026-02-17,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase: research key 'stephen-c-oconnell-center' rebound to current-main physical key 'oconnell-center'. Integration rebase resolved final global venue ID VEN-000154.
72,south-carolina,sullivan-arena,VEN-000361,Sullivan Arena,,Anchorage,AK,arena,,,unknown,4,1990-11-23,2005-11-26,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000361.
73,south-carolina,suncoast-credit-union-arena,VEN-000294,Suncoast Credit Union Arena,,Fort Myers,FL,arena,,,unknown,2,2024-11-25,2024-11-27,,,,,,South Carolina Athletics and Fort Myers Tip-Off official 2024 event announcements.,Research-lane identity to be rebound to current global venue registry. Integration rebase resolved final global venue ID VEN-000294.
74,south-carolina,t-mobile-center,VEN-000202,T-Mobile Center,Sprint Center,Kansas City,MO,arena,,,unknown,2,2020-11-28,2020-11-29,,,,,,T-Mobile Center official 2020 Hall of Fame Classic announcement; NABC Hall of Fame Classic history.,Research-lane identity to be rebound to current global venue registry. Integration rebase resolved final global venue ID VEN-000202.
75,south-carolina,target-center,VEN-000260,Target Center,,Minneapolis,MN,arena,,,unknown,1,1997-11-14,1997-11-14,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000260.
76,south-carolina,td-arena,VEN-000280,TD Arena,Carolina First Arena,Charleston,SC,arena,,,unknown,9,2009-11-19,2022-11-20,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000280.
77,south-carolina,palestra,VEN-000159,The Palestra,,Philadelphia,PA,arena,,,unknown,1,1974-03-09,1974-03-09,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000159.
78,south-carolina,thompson-gym,VEN-000328,Thompson Gym,,Raleigh,NC,arena,,,unknown,13,1933-02-24,1945-02-23,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000328.
79,south-carolina,university-hall-virginia,VEN-000362,University Hall,,Charlottesville,VA,arena,,,unknown,1,2002-03-13,2002-03-13,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000362.
80,south-carolina,sports-and-fitness-center,VEN-000191,UVI Sports & Fitness Center,,St. Thomas,VI,arena,,,unknown,3,2015-11-20,2015-11-23,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase: research key 'uvi-sports-and-fitness-center' rebound to current-main physical key 'sports-and-fitness-center'. Integration rebase resolved final global venue ID VEN-000191.
81,south-carolina,xfinity-mobile-arena,VEN-000237,Wells Fargo Center,Wachovia Center,Philadelphia,PA,arena,,,unknown,1,2007-12-06,2007-12-06,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase: research key 'wells-fargo-center-philadelphia' rebound to current-main physical key 'xfinity-mobile-arena'. Integration rebase resolved final global venue ID VEN-000237.
82,south-carolina,william-and-mary-hall,VEN-000363,William and Mary Hall,,Williamsburg,VA,arena,,,unknown,1,1972-03-11,1972-03-11,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000363.
83,south-carolina,wvu-coliseum,VEN-000235,WVU Coliseum,,Morgantown,WV,arena,,,unknown,2,1972-03-16,1972-03-18,,,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Research-lane physical identity. Numeric venue_id intentionally left blank; Implementation must rebase against current main and reuse/allocate authoritative global identity. Integration rebase resolved final global venue ID VEN-000235.
