index,source_program_key,venue_key,venue_id,canonical_name,aliases,city,state,venue_type,known_opened,known_closed,venue_date_precision,games_currently_assigned,first_assigned_game,last_assigned_game,relationship_type,relationship_start,relationship_end,relationship_date_precision,site_rule,source_basis,notes
65,oklahoma-state,sap-center,VEN-000183,SAP Center,HP Pavilion,San Jose,CA,arena,,,,1,2013-03-21,2013-03-21,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000183.
66,oklahoma-state,schollmaier-arena,VEN-000370,Schollmaier Arena,,Fort Worth,TX,arena,,,,1,2026-01-20,2026-01-20,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies away location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000370.
67,oklahoma-state,t-mobile-center,VEN-000202,T-Mobile Center,Sprint Center,Kansas City,MO,arena,,,,28,2008-03-13,2026-03-11,,,,,,Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000202.
68,oklahoma-state,td-arena,VEN-000280,TD Arena,,Charleston,SC,arena,,,,6,2015-11-19,2024-11-24,,,,,,OSU 2024-25 Charleston Classic footnote identifies TD Arena; current-base registry reuse. | Official OSU 2024 Charleston retrospective explicitly lists all three 2015 Charleston Classic games at TD Arena; current-base reuse.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000280.
69,oklahoma-state,td-garden,VEN-000203,TD Garden,FleetCenter,Boston,MA,arena,,,,2,2003-03-21,2003-03-23,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000203.
70,oklahoma-state,the-palace-of-auburn-hills,VEN-000206,The Palace of Auburn Hills,,Auburn Hills,MI,arena,,,,1,1995-11-29,1995-11-29,,,,,,OSU media-guide event legend identifies Palace of Auburn Hills.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Research-base registry contains duplicate Palace of Auburn Hills identities; Oklahoma State research selects established VEN-000206 physical identity and flags duplicate-key residue for serialized integration cleanup. Integration rebase resolved final global venue ID VEN-000206.
71,oklahoma-state,the-pit,VEN-000208,The Pit,,Albuquerque,NM,arena,,,,1,1990-03-20,1990-03-20,,,,,,Owner-authorized Oklahoma State conference-site reference and/or official Oklahoma State postseason history; physical identity reconciled to research-base venue registry.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000208.
72,oklahoma-state,tulsa-convention-center,VEN-000454,Tulsa Convention Center,Cox Business Center;Cox Business Convention Center;Arvest Convention Center,Tulsa,OK,arena,,,,1,1995-12-30,1995-12-30,,,,,,OSU media-guide event legend identifies Tulsa Convention Center. | City of Tulsa facility history establishes the same 1964 physical convention center through later Cox/Arvest naming eras.,"Research-time venue_id is provisional; serialized Implementation must rebase physical identity against then-current main before tracked Phase 0. Naming-era continuity established; no matching research-base global physical row found, so it remains a provisional new candidate. Integration rebase resolved final global venue ID VEN-000454."
73,oklahoma-state,united-center,VEN-000217,United Center,,Chicago,IL,arena,,,,1,2025-11-27,2025-11-27,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies neutral location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000217.
74,oklahoma-state,united-supermarkets-arena,VEN-000218,United Supermarkets Arena,,Lubbock,TX,arena,,,,1,2026-01-03,2026-01-03,,,,,,Completed official 2025-26 Oklahoma State schedule/result row explicitly supplies away location and venue.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000218.
75,oklahoma-state,university-of-dayton-arena,VEN-000221,University of Dayton Arena,,Dayton,OH,arena,,,,2,2009-03-20,2009-03-22,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000221.
76,oklahoma-state,us-bank-stadium,VEN-000222,US Bank Stadium,,Minneapolis,MN,arena,,,,1,2018-11-30,2018-11-30,,,,,,OSU media-guide event legend identifies US Bank Stadium.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000222.
77,oklahoma-state,viejas-arena,VEN-000226,Viejas Arena,,San Diego,CA,arena,,,,2,2006-12-09,2014-03-21,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000226.
78,oklahoma-state,williams-arena,VEN-000230,Williams Arena,,Minneapolis,MN,arena,,,,1,1951-03-27,1951-03-27,,,,,,OSU NCAA history establishes tournament locality; physical building reconciled to the research-base NCAA venue registry and targeted official institutional evidence where needed.,Current research-base venue reuse; serialized Implementation must still confirm physical-identity reuse against current main. Integration rebase resolved final global venue ID VEN-000230.
79,oklahoma-state,valley-high-school-las-vegas,VEN-000455,Valley High School,,Las Vegas,NV,gymnasium,,,,5,2001-11-19,2005-11-26,,,,,,Official Oklahoma State schedule announcements/game notes identify 2001 and 2005 Las Vegas tournament games at Valley High School.,Genuinely new research-time physical venue candidate at research_base_sha; provisional VEN-99xxxx ID requires current-main rebase. Integration rebase resolved final global venue ID VEN-000455.
80,oklahoma-state,simmons-bank-arena,VEN-000185,Simmons Bank Arena,ALLTEL Arena,North Little Rock,AR,arena,,,,1,2001-12-22,2001-12-22,,,,,,Official Oklahoma State schedule identifies ALLTEL Arena; research-base global registry establishes same physical identity as Simmons Bank Arena.,Current research-base physical venue reuse; serialized Implementation must confirm against current main. Integration rebase resolved final global venue ID VEN-000185.
81,oklahoma-state,sullivan-arena,VEN-000361,Sullivan Arena,,Anchorage,AK,arena,,,,2,2002-11-29,2002-11-30,,,,,,Official Oklahoma State Great Alaska Shootout game notes identify Sullivan Arena; research-base global registry contains same physical identity.,Current research-base physical venue reuse; serialized Implementation must confirm against current main. Integration rebase resolved final global venue ID VEN-000361.
82,oklahoma-state,delta-center,VEN-000055,Delta Center,,Salt Lake City,UT,arena,,,,1,2003-12-06,2003-12-06,,,,,,Official BYU game material identifies Delta Center; research-base global registry contains same physical identity.,Current research-base physical venue reuse; serialized Implementation must confirm against current main. Integration rebase resolved final global venue ID VEN-000055.
83,oklahoma-state,bridgestone-arena,VEN-000031,Bridgestone Arena,Gaylord Entertainment Center,Nashville,TN,arena,,,,1,2006-12-18,2006-12-18,,,,,,Official game material identifies Gaylord Entertainment Center; research-base global registry establishes same physical identity as Bridgestone Arena.,Current research-base physical venue reuse; serialized Implementation must confirm against current main. Integration rebase resolved final global venue ID VEN-000031.
84,oklahoma-state,orleans-arena,VEN-000356,Orleans Arena,,Las Vegas,NV,arena,,,,2,2009-11-27,2009-11-28,,,,,,Official Oklahoma State game notes identify Orleans Arena; research-base global registry contains same physical identity.,Current research-base physical venue reuse; serialized Implementation must confirm against current main. Integration rebase resolved final global venue ID VEN-000356.
85,oklahoma-state,carnesecca-arena,VEN-000456,Carnesecca Arena,Alumni Hall,Queens,NY,arena,,,,1,1989-03-21,1989-03-21,,,,,,St. John's official 1988-89 schedule identifies Alumni Hall for the Oklahoma State NIT game; St. John's facility history establishes the same physical building as Carnesecca Arena.,No matching research-base global physical venue row found; provisional research-time ID requires current-main rebase. Integration rebase resolved final global venue ID VEN-000456.
86,oklahoma-state,watsco-center,VEN-000457,Watsco Center,BankUnited Center,Coral Gables,FL,arena,,,,1,2006-03-15,2006-03-15,,,,,,Miami official 2006 NIT game notes identify BankUnited Center; Miami facility history establishes the same physical building as Watsco Center.,No matching research-base global physical venue row found; provisional research-time ID requires current-main rebase. Integration rebase resolved final global venue ID VEN-000457.
87,oklahoma-state,banterra-center,VEN-000458,Banterra Center,SIU Arena,Carbondale,IL,arena,,,,1,2008-03-18,2008-03-18,,,,,,Southern Illinois official 2008 game recap identifies SIU Arena; SIU facility history establishes the same physical building as Banterra Center.,No matching research-base global physical venue row found; provisional research-time ID requires current-main rebase. Integration rebase resolved final global venue ID VEN-000458.
88,oklahoma-state,zidian-family-arena-beeghly-center,VEN-000459,Zidian Family Arena at Beeghly Center,Beeghly Center,Youngstown,OH,arena,,,,1,2023-03-15,2023-03-15,,,,,,Oklahoma State/Youngstown State official 2023 NIT material identifies Beeghly Center; YSU facility history establishes the current naming.,No matching research-base global physical venue row found; provisional research-time ID requires current-main rebase. Integration rebase resolved final global venue ID VEN-000459.
